method,raw_file,infra_file,raw_image_id,infra_image_id,raw_block,infra_block,reg_iou,decision,gt_regions,pred_regions,ari,cover_gt,cover_pred,boundary_precision,boundary_recall,boundary_f1,eval_area,raw_regions,infra_candidate_regions,raw_score,infra_score,auto_mask_iou
raw_v3_warp,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw,1,3,0.0,0.6973483693994316,0.5382590692978554,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
merge_to_one,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,one,1,1,1.0,0.9999999999997967,0.9999999999997967,1.0,1.0,1.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
infra_candidate,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra,1,9,0.0,0.2473839276642797,0.17655497724924954,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
infra_candidate_coarse,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,infra_coarse,1,5,0.0,0.34369602763378154,0.24218609699453245,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
hybrid_raw_infra,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,hybrid,1,3,0.0,0.43127095397735826,0.3903483719076312,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
raw_led_refined,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,raw_led,1,6,0.0,0.7018185512545561,0.5340830516915996,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
mean_shift_watershed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed,1,3,0.0,0.6996850553691557,0.5398558547700304,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
watershed_raw_seed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed_raw,1,3,0.0,0.6996850553691557,0.5398558547700304,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
watershed_raw_led_seed,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,watershed_raw_led,1,6,0.0,0.709742964543186,0.5442598548299358,0.0,0.0,0.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
selective_hybrid_v4_smooth,pair_009_raw_png.rf.108261cb59747a61952774d136cc2b44.jpg,pair_009_infra_png.rf.f80bba86dfc5b4558ffe3882bcfb88cc.jpg,19,14,1,1,0.8676068752753753,merge_to_one,1,1,1.0,0.9999999999997967,0.9999999999997967,1.0,1.0,1.0,9843,3,9,0.9739946061223561,0.7163444234508485,0.908730158730082
raw_v3_warp,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,raw,1,6,0.0,0.4186913307564496,0.28628939694020794,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
merge_to_one,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,one,1,1,1.0,0.999999999999908,0.999999999999908,1.0,1.0,1.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
infra_candidate,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,infra,1,9,0.0,0.24029081538742497,0.1874412911613007,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
infra_candidate_coarse,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,infra_coarse,1,5,0.0,0.31313270752804034,0.237329410032112,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
hybrid_raw_infra,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,hybrid,1,6,0.0,0.3810969998159046,0.24333876265692314,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
raw_led_refined,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,raw_led,1,9,0.0,0.42140622124052807,0.2446836983660546,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
mean_shift_watershed,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,watershed,1,6,0.0,0.41726486287498465,0.28953589175553557,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
watershed_raw_seed,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,watershed_raw,1,6,0.0,0.41726486287498465,0.28953589175553557,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
watershed_raw_led_seed,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,watershed_raw_led,1,9,0.0,0.42048591938151847,0.24554637337204843,0.0,0.0,0.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
selective_hybrid_v4_smooth,pair_010_raw_png.rf.d4eeff25dccbeedaeb2843b954922c3b.jpg,pair_010_infra_png.rf.77d98e3849059fdb2291c0b46a9beed9.jpg,17,15,1,1,0.8877450980391794,merge_to_one,1,1,1.0,0.999999999999908,0.999999999999908,1.0,1.0,1.0,21732,6,9,0.8144251933489526,0.6962650180470686,0.9051872490370849
raw_v3_warp,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,raw,8,5,0.4039965608645971,0.5006961327322643,0.5380027879393257,0.40304182509486547,0.4527027027024478,0.42643129434670063,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
merge_to_one,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,one,8,1,0.0,0.20341086609056971,0.3073455316891909,0.0,0.0,0.0,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
infra_candidate,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,infra,8,11,0.6004647073779118,0.5968925321083954,0.5833479781577727,0.33746898263020314,0.7674549549545229,0.46879650954933416,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
infra_candidate_coarse,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,infra_coarse,8,6,0.6148295401567038,0.6124278576256922,0.6530823363278607,0.34877816566158404,0.5461711711708637,0.4257058386781596,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
hybrid_raw_infra,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,hybrid,8,5,0.4676950340977167,0.48575618255813685,0.53684885519595,0.29796696315101784,0.25900900900886314,0.27712551909657335,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
raw_led_refined,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,raw_led,8,5,0.4078143552552195,0.5023995536913942,0.5380335956509119,0.4184665226779598,0.43581081081056544,0.4269625967650186,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
mean_shift_watershed,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,watershed,8,5,0.4112763820125386,0.5041797994369558,0.5396722051677497,0.4025695931475361,0.4222972972970595,0.41219753859304975,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
watershed_raw_seed,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,watershed_raw,8,5,0.4103438797282498,0.5037583928287526,0.5417626923108643,0.36955407483322933,0.3963963963961732,0.3825048977671758,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
watershed_raw_led_seed,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,watershed_raw_led,8,5,0.4112763820125386,0.5041797994369558,0.5396722051677497,0.4025695931475361,0.4222972972970595,0.41219753859304975,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
selective_hybrid_v4_smooth,pair_011_raw_png.rf.5265d4a8b08817dfa2b322bd35d5d3a0.jpg,pair_011_infra_png.rf.e5d9780f7acea2009f7c4d4d3d304838.jpg,3,8,1,1,0.8229491739955739,use_infra,8,6,0.6148295401567038,0.6124278576256922,0.6530823363278607,0.34877816566158404,0.5461711711708637,0.4257058386781596,37710,5,11,0.7764852561206248,0.6893714148834451,0.8561621373444794
